DatGeracaoConjuntoDados,DscConjuntoUnidadeConsumidora,DscAlimentadorSubestacao,DscSubestacaoDistribuicao,NumOrdemInterrupcao,DscTipoInterrupcao,IdeMotivoInterrupcao,DataInicioInterrupcao,HoraIcicioInterrupcao,DatFimInterrupcao,DscFatoGeradorInterrupcao,NumNivelTensao,NumUnidadeConsumidora,NumConsumidorConjunto,NumAno,NomAgenteRegulado,SigAgente,NumCPFCNPJ,VlrIndiceEnviado
26/05/2023,DOM AVELAR,DAV-01V2,DOM AVELAR,15338727_14095087,Programada,0,09/12/2017,09:00:00,09/12/2017 14:00,INTERNO - PROGRAMADA - ALTERACAO - AMPLIACAO,13800,134,41447,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,PARATIBE I,PAT-01C3,PARATIBE I,15338695_14095415,Programada,0,09/12/2017,09:00:00,09/12/2017 12:35,INTERNO - PROGRAMADA - ALTERACAO - MELHORIA,13800,51,34038,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,AGUAS BELAS,BCO-01F5,BOM CONSELHO,15338729_14095088,Programada,0,09/12/2017,09:01:00,09/12/2017 15:40,INTERNO - PROGRAMADA - ALTERACAO - MELHORIA,13800,1,23163,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",919
26/05/2023,BOM CONSELHO,BCO-01F5,BOM CONSELHO,15338729_14095088,Programada,0,09/12/2017,09:01:00,09/12/2017 15:40,INTERNO - PROGRAMADA - ALTERACAO - MELHORIA,13800,520,21624,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,VICENCIA,VCA-01C2,VICENCIA,15338733_14096375,N弛 Programada,0,09/12/2017,09:01:00,09/12/2017 22:45,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,480,21972,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,CABO,PRU-01C4,PIRAPAMA I,15338740_14095404,N弛 Programada,0,09/12/2017,09:06:00,09/12/2017 13:00,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,11,28385,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",706
26/05/2023,CABO,PRU-01C4,PIRAPAMA I,15338740_14095404,N弛 Programada,0,09/12/2017,09:06:00,09/12/2017 13:45,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,1,28385,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,PASSIRA,PSR-01S3,PASSIRA,15338743_14095326,N弛 Programada,0,09/12/2017,09:08:00,09/12/2017 11:07,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,14,18314,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",3622
26/05/2023,JOSE MARIANO,JMA-01C2,JOSE MARIANO,15338747_14096118,N弛 Programada,0,09/12/2017,09:09:00,09/12/2017 13:40,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,31237,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,PALMARES,PMR-01C4,PALMARES,15338749_14097144,N弛 Programada,0,09/12/2017,09:12:00,10/12/2017 15:45,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,14,41359,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,BREJAO,BRJ-01C4,BREJAO,15338752_14095790,N弛 Programada,6,09/12/2017,09:13:00,09/12/2017 14:29,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,137,15379,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",27388
26/05/2023,AGRESTINA,AGT-01F4,AGRESTINA,15338499_14095119,N弛 Programada,0,09/12/2017,09:15:00,09/12/2017 10:28,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,3,33215,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,SANTA CRUZ DO CAPIBARIBE,STC-01C4,SANTA CRUZ DO CAPIBARIBE,15338756_14095249,N弛 Programada,0,09/12/2017,09:15:00,09/12/2017 10:45,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,55596,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,TRINDADE,TDD-01C2,TRINDADE,15338761_14095346,N弛 Programada,0,09/12/2017,09:16:00,09/12/2017 11:36,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,36413,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",416
26/05/2023,BREJAO,BCO-01F1,BOM CONSELHO,15338763_14095795,N弛 Programada,6,09/12/2017,09:17:00,09/12/2017 13:49,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,9,15379,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,BUIQUE,BUQ-01J2,BUIQUE,15338773_14095369,N弛 Programada,0,09/12/2017,09:25:00,09/12/2017 11:25,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,5,27686,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",42991
26/05/2023,ITAMARACA,ITA-01M3,ITAMARACA,15338780_14095132,N弛 Programada,0,09/12/2017,09:30:00,09/12/2017 11:05,INTERNO - NAO PROGRAMADA - MANUTENCAO - PREVENTIVA,13800,3254,15481,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,ITAPISSUMA,ITA-01M3,ITAMARACA,15338780_14095132,N弛 Programada,0,09/12/2017,09:30:00,09/12/2017 11:38,INTERNO - NAO PROGRAMADA - MANUTENCAO - PREVENTIVA,13800,203,9923,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,ANGELIM,AGL-01Y3,ANGELIM,15338781_14095423,N弛 Programada,6,09/12/2017,09:32:00,09/12/2017 12:35,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - SOBRECARGA,13800,611,13949,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",801
26/05/2023,CAET心,CAT-01S5,CAETES,15338785_14095815,N弛 Programada,0,09/12/2017,09:33:00,09/12/2017 16:40,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,143,17662,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,LAJEDO,LJD-01L1,LAJEDO,15338784_14096631,N弛 Programada,0,09/12/2017,09:33:00,10/12/2017 09:26,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,9,54341,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,HELIOPOLIS,HPO-01L2,HELIOPOLIS,15338786_14096002,N弛 Programada,0,09/12/2017,09:34:00,09/12/2017 15:47,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,6,27488,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",1114
26/05/2023,TORITAMA,VTE-01V3,VERTENTES,15338788_14095280,N弛 Programada,0,09/12/2017,09:34:00,09/12/2017 10:53,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,10,42647,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,CAMOCIM DE SAO FELIX,CSF-01X4,CAMOCIM DE SAO FELIX,15338787_14095400,N弛 Programada,0,09/12/2017,09:34:00,09/12/2017 12:29,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,23346,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",2029
26/05/2023,TABATINGA,TIN-01P2,TABATINGA,15338794_14095460,N弛 Programada,0,09/12/2017,09:36:00,09/12/2017 13:15,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,73,31246,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,SALGUEIRO,SGR-01L3,SALGUEIRO,15338792_14095482,N弛 Programada,0,09/12/2017,09:36:00,09/12/2017 13:20,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,3,43022,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,NOVA PETROLANDIA,NPT-01C1,NOVA PETROLANDIA,15338796_14095250,N弛 Programada,1,09/12/2017,09:37:00,09/12/2017 10:30,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,1,14022,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",4882
26/05/2023,GRAVATA,GVT-01C1,GRAVATA,15338795_14095428,N弛 Programada,0,09/12/2017,09:37:00,09/12/2017 18:00,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - SOBRECARGA,13800,18,50203,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,GRAVATA,GVT-01C1,GRAVATA,15338795_14095428,N弛 Programada,0,09/12/2017,09:37:00,09/12/2017 10:55,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - SOBRECARGA,13800,6,50203,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,CARAIBAS II,CBD-01Y2,CARAIBAS II,15338481_14095331,N弛 Programada,0,09/12/2017,09:40:00,09/12/2017 11:15,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,68,3932,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",7268
26/05/2023,NAZARE DA MATA,NZE-01N4,NAZARE DA MATA,15338806_14096317,N弛 Programada,0,09/12/2017,09:41:00,09/12/2017 22:36,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,19661,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,CATENDE,CTD-01C2,CATENDE,15338810_14096094,N弛 Programada,0,09/12/2017,09:43:00,09/12/2017 16:31,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,30,28428,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",11980
26/05/2023,PAUDALHO,PDL-01C2,PAUDALHO,15338812_14095321,N弛 Programada,0,09/12/2017,09:45:00,09/12/2017 10:55,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,15017,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,BELO JARDIM,SCO-01S2,SAO CAETANO,15338813_14095916,N弛 Programada,0,09/12/2017,09:46:00,10/12/2017 15:10,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,31,45682,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,BELO JARDIM,SCO-01S2,SAO CAETANO,15338813_14095917,N弛 Programada,0,09/12/2017,09:46:00,09/12/2017 16:58,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,11,45682,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",2313
26/05/2023,AFOGADOS DA INGAZEIRA,AFI-01N4,AFOGADOS DA INGAZEIRA,15338818_14095668,N弛 Programada,0,09/12/2017,09:48:00,09/12/2017 15:15,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,5,36923,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,GRAVATA,GVT-01C1,GRAVATA,15338820_14096085,N弛 Programada,0,09/12/2017,09:49:00,09/12/2017 15:10,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,430,50203,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,GRAVATA,GVT-01C1,GRAVATA,15338820_14096084,N弛 Programada,0,09/12/2017,09:49:00,09/12/2017 15:10,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,1,50203,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,GRAVATA,GVT-01C1,GRAVATA,15338820_14095528,N弛 Programada,0,09/12/2017,09:49:00,09/12/2017 15:10,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,1,50203,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,GLORIA DO GOITA,GLA-01Y4,GLORIA DE GOITA,15337426_14095174,N弛 Programada,0,09/12/2017,09:50:00,09/12/2017 09:54,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,440,24396,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",48936
26/05/2023,BOM JARDIM,BJD-01C5,BOM JARDIM,15338823_14096547,N弛 Programada,0,09/12/2017,09:50:00,10/12/2017 07:46,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,61,33992,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,AFRANIO,PSD-01W4,PONTAL SUL II,15338824_14095798,N弛 Programada,0,09/12/2017,09:51:00,09/12/2017 14:55,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,5600,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,FLORESTA,FRT-01C4,FLORESTA,15338828_14095419,N弛 Programada,0,09/12/2017,09:53:00,09/12/2017 12:35,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,13716,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",2478
26/05/2023,MASSANGANO II,MSD-01S1,MASSANGANO II,15338829_14095810,N弛 Programada,0,09/12/2017,09:54:00,09/12/2017 15:45,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ANIMAIS,13800,2,10590,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,BREJO DA MADRE DE DEUS,BMD-01J3,BREJO DA MADRE DE DEUS,15338832_14095442,N弛 Programada,0,09/12/2017,09:55:00,09/12/2017 12:44,INTERNO - NAO PROGRAMADA - TERCEIROS - OBJETO NA REDE,13800,1,18689,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,RIO DOCE,RDE-01C3,RIO DOCE,15338838_14095723,N弛 Programada,0,09/12/2017,09:58:00,10/12/2017 03:40,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,10,38363,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",10
26/05/2023,ANGELIM,AGL-01Y3,ANGELIM,15338840_14096136,N弛 Programada,6,09/12/2017,09:58:00,09/12/2017 19:10,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,8,13949,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,TORITAMA,VTE-01V3,VERTENTES,15338791_14095183,Programada,0,09/12/2017,10:00:00,09/12/2017 11:35,INTERNO - PROGRAMADA - ALTERACAO - MELHORIA,13800,2,42647,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",11990
26/05/2023,PAUDALHO,PDL-01C3,PAUDALHO,15338842_14095383,N弛 Programada,0,09/12/2017,10:00:00,09/12/2017 11:52,INTERNO - NAO PROGRAMADA - TERCEIROS - ABALROAMENTO,13800,52,15017,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,LAJEDO,LJD-01L1,LAJEDO,15338843_14096255,N弛 Programada,0,09/12/2017,10:00:00,09/12/2017 21:25,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,24,54341,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,LIMOEIRO,LME-01C4,LIMOEIRO,15338841_14096119,N弛 Programada,0,09/12/2017,10:00:00,09/12/2017 19:04,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,2,30089,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",90
26/05/2023,CRUZ DE REBOUCAS,CRS-01C1,CRUZ DE REBOUCAS,15338844_14095823,N弛 Programada,0,09/12/2017,10:01:00,09/12/2017 15:40,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,47,28948,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,CRUZ DE REBOUCAS,CRS-01C1,CRUZ DE REBOUCAS,15338844_14095823,N弛 Programada,0,09/12/2017,10:01:00,09/12/2017 14:05,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,27,28948,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,ARCOVERDE,ACV-01C4,ARCOVERDE,15338848_14095284,N弛 Programada,0,09/12/2017,10:02:00,09/12/2017 10:37,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,21,40849,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",95
26/05/2023,CAET心,CAT-01S3,CAETES,15338849_14095601,N弛 Programada,0,09/12/2017,10:02:00,09/12/2017 14:57,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,17662,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,JUSSARAL,JUR-01C3,JUSSARAL,15338692_14095362,N弛 Programada,0,09/12/2017,10:05:00,09/12/2017 11:10,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,2,2013,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",4380
26/05/2023,FLORES,FLR-01F2,FLORES,15338854_14095188,N弛 Programada,0,09/12/2017,10:06:00,09/12/2017 10:11,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,4,11202,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,MORENO,MOR-01M3,MORENO,15338859_14095292,N弛 Programada,0,09/12/2017,10:10:00,09/12/2017 19:20,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,2,16483,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,SAO LOURENCO DA MATA,SLM-01C4,SAO LOURENCO DA MATA,15338863_14095461,N弛 Programada,0,09/12/2017,10:12:00,09/12/2017 13:10,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,15,20791,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",942
26/05/2023,SURUBIM,SUB-01C1,SURUBIM,15338869_14095873,N弛 Programada,0,09/12/2017,10:14:00,09/12/2017 17:03,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,823,42308,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,LAJEDO,LJD-01L1,LAJEDO,15337988_14095200,N弛 Programada,0,09/12/2017,10:15:00,09/12/2017 11:17,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,158,54341,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,BOM JARDIM,BJD-01C4,BOM JARDIM,15338873_14095195,N弛 Programada,0,09/12/2017,10:15:00,09/12/2017 12:35,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,1190,33992,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",421
26/05/2023,BOM JARDIM,BJD-01C4,BOM JARDIM,15338873_14095195,N弛 Programada,0,09/12/2017,10:15:00,09/12/2017 16:40,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,446,33992,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,BOM JARDIM,BJD-01C4,BOM JARDIM,15338873_14095195,N弛 Programada,0,09/12/2017,10:15:00,09/12/2017 13:03,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,2059,33992,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",9209
26/05/2023,BOM JARDIM,BJD-01C4,BOM JARDIM,15338873_14095195,N弛 Programada,0,09/12/2017,10:15:00,09/12/2017 22:03,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,650,33992,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,BOM JARDIM,BJD-01C4,BOM JARDIM,15338873_14095195,N弛 Programada,0,09/12/2017,10:15:00,09/12/2017 14:12,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,398,33992,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,BOM JARDIM,BJD-01C4,BOM JARDIM,15338873_14095195,N弛 Programada,0,09/12/2017,10:15:00,09/12/2017 15:26,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,3010,33992,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",89
26/05/2023,LIMOEIRO,BJD-01C4,BOM JARDIM,15338873_14095195,N弛 Programada,0,09/12/2017,10:15:00,09/12/2017 15:26,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,198,30089,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,CAMARAGIBE,CMG-01C6,CAMARAGIBE,15338871_14095597,N弛 Programada,0,09/12/2017,10:15:00,09/12/2017 14:29,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,38013,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,CAET心,CAT-01S3,CAETES,15338874_14096403,N弛 Programada,0,09/12/2017,10:16:00,10/12/2017 00:12,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,5,17662,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",36109
26/05/2023,RIO FORMOSO,RIF-01C3,RIO FORMOSO,15338875_14096685,N弛 Programada,0,09/12/2017,10:17:00,10/12/2017 10:30,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ARVORE OU VEGETACAO,13800,6,19745,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,HELIOPOLIS,HPO-01L2,HELIOPOLIS,15338876_14096005,N弛 Programada,0,09/12/2017,10:17:00,09/12/2017 16:56,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,34,27488,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",28411
26/05/2023,GAZOMETRO,GZM-01Z6,GAZOMETRO,15338877_14095493,N弛 Programada,0,09/12/2017,10:18:00,09/12/2017 13:42,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,9380,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,CAET心,CAT-01S5,CAETES,15337964_14095356,N弛 Programada,0,09/12/2017,10:25:00,09/12/2017 11:15,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,4,17662,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,SAO JOSE DO EGITO,SJE-01J4,SAO JOSE DO EGITO,15338888_14095272,N弛 Programada,0,09/12/2017,10:25:00,09/12/2017 10:52,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,29,33736,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",3336
26/05/2023,LIMOEIRO,LME-01C4,LIMOEIRO,15338891_14095952,N弛 Programada,0,09/12/2017,10:27:00,09/12/2017 13:53,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,374,30089,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,GLORIA DO GOITA,LME-01C4,LIMOEIRO,15338891_14095952,N弛 Programada,0,09/12/2017,10:27:00,09/12/2017 13:53,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,1,24396,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,BARRA DE BEBEDOURO,PSD-01W4,PONTAL SUL II,15338895_14096090,N弛 Programada,0,09/12/2017,10:29:00,09/12/2017 18:51,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,12,13532,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",67
26/05/2023,CAMOCIM DE SAO FELIX,CSF-01X5,CAMOCIM DE SAO FELIX,15338904_14095435,N弛 Programada,0,09/12/2017,10:29:00,09/12/2017 13:05,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,132,23346,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",0
26/05/2023,ILHA DO RETIRO,ILR-01L5,ILHA DO RETIRO,15338893_14095230,Programada,0,09/12/2017,10:30:00,09/12/2017 11:35,INTERNO - PROGRAMADA - MANUTENCAO - PREVENTIVA,13800,3,24044,2017,COPEL DISTRIBUI�ﾇO S.A.,COPEL-DIS,"1,08E+13",2421
